person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,LTI,credit_score
23,47000,RENT,7.0,PERSONAL,E,2400,13.75,0,0.05,Y,4,0.05,604.8079366267484
22,30000,MORTGAGE,6.0,PERSONAL,D,6600,14.42,0,0.22,Y,4,0.22,586.9574314268939
23,48000,RENT,1.0,MEDICAL,A,2400,8.49,0,0.05,N,4,0.05,673.6637363446366
23,30000,MORTGAGE,0.0,MEDICAL,D,8000,0.0,1,0.27,Y,3,0.27,567.1147536145046
23,48000,RENT,0.0,EDUCATION,B,2400,10.59,0,0.05,N,3,0.05,677.7854001925795
24,48000,RENT,0.0,PERSONAL,C,2400,12.99,0,0.05,Y,4,0.05,658.1889067454027
23,49800,RENT,2.0,PERSONAL,B,2400,11.83,0,0.05,N,2,0.05,671.6848690935859
25,52000,RENT,0.0,HOMEIMPROVEMENT,A,2400,7.88,0,0.05,N,4,0.05,675.556653312721
22,30000,MORTGAGE,6.0,VENTURE,A,6950,9.32,0,0.23,N,4,0.23,694.959843706917
24,54000,RENT,5.0,PERSONAL,A,2400,8.0,0,0.04,N,3,0.04,695.3256995328079
26,54500,RENT,7.0,EDUCATION,A,2400,9.32,0,0.04,N,3,0.04,703.3313923587101
23,56000,RENT,2.0,MEDICAL,A,2400,8.9,0,0.04,N,3,0.04,676.5919636920181
22,57500,RENT,3.0,PERSONAL,C,2400,15.23,0,0.04,N,3,0.04,657.6867491260623
25,60000,RENT,6.0,VENTURE,B,2400,11.49,0,0.04,N,3,0.04,699.8862123892713
24,54000,RENT,3.0,MEDICAL,C,2400,13.49,1,0.04,Y,4,0.04,649.0276485785433
26,54000,RENT,2.0,HOMEIMPROVEMENT,D,2400,14.09,1,0.04,N,2,0.04,587.8722206663128
21,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,14000,9.38,0,0.47,N,4,0.47,590.2332472524813
25,63000,RENT,3.0,DEBTCONSOLIDATION,A,2400,7.14,0,0.04,N,4,0.04,683.0712564072684
23,63300,RENT,3.0,DEBTCONSOLIDATION,A,2400,7.9,0,0.04,N,4,0.04,682.7165132077994
22,66000,RENT,2.0,EDUCATION,A,2400,7.4,0,0.04,N,2,0.04,707.6777406163814
26,67000,RENT,4.0,MEDICAL,C,2400,12.99,0,0.04,Y,2,0.04,657.67775503127
26,70000,RENT,0.0,EDUCATION,C,2400,0.0,0,0.03,Y,3,0.03,678.9760632851613
24,30000,MORTGAGE,4.0,PERSONAL,B,5000,10.71,0,0.17,N,2,0.17,665.0376843042745
24,95000,RENT,4.0,PERSONAL,A,2400,5.99,0,0.03,N,3,0.03,716.2831972327324
25,95000,RENT,0.0,DEBTCONSOLIDATION,B,2400,9.25,0,0.03,N,2,0.03,673.7842256803639
26,95000,RENT,0.0,VENTURE,A,2400,0.0,0,0.03,N,3,0.03,726.3665234888875
25,87999,RENT,5.0,PERSONAL,C,2400,14.79,1,0.03,Y,4,0.03,681.4237623768923
23,36000,RENT,0.0,EDUCATION,A,2425,8.49,0,0.07,N,4,0.07,686.0563434044693
26,16000,RENT,1.0,VENTURE,D,2450,0.0,1,0.15,Y,2,0.15,557.3563695802608
22,24000,RENT,0.0,DEBTCONSOLIDATION,A,2450,7.9,0,0.1,N,2,0.1,637.8784608960732
21,10800,RENT,4.0,PERSONAL,B,2500,8.88,1,0.23,N,2,0.23,600.4814439195709
21,12000,RENT,0.0,MEDICAL,B,2500,11.99,1,0.21,N,4,0.21,578.767216006793
21,12540,RENT,0.0,HOMEIMPROVEMENT,A,2500,7.88,1,0.2,N,2,0.2,607.8520631277898
24,12600,RENT,2.0,VENTURE,C,2500,13.11,1,0.2,Y,2,0.2,609.1189559161883
23,95000,RENT,2.0,VENTURE,B,13600,11.11,0,0.14,N,2,0.14,695.2467241691992
24,31000,RENT,8.0,VENTURE,C,13500,13.43,1,0.44,N,4,0.44,567.1248239534561
21,38000,RENT,5.0,EDUCATION,B,13500,9.91,1,0.36,N,3,0.36,589.1051290399632
22,43000,RENT,6.0,PERSONAL,B,13500,10.95,1,0.31,N,3,0.31,589.0608878367447
23,45312,RENT,3.0,EDUCATION,A,13500,7.88,0,0.3,N,3,0.3,668.160344240285
26,30200,OWN,3.0,VENTURE,B,9200,10.99,0,0.3,N,2,0.3,681.580153159307
25,30200,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,10.2,0,0.5,N,2,0.5,577.0769229287574
23,51000,RENT,6.0,DEBTCONSOLIDATION,C,13500,12.23,0,0.26,Y,2,0.26,612.6225820219894
23,30280,MORTGAGE,5.0,EDUCATION,A,5800,7.29,0,0.19,N,2,0.19,698.8461210905239
22,30288,MORTGAGE,2.0,EDUCATION,C,6000,12.73,0,0.2,N,2,0.2,663.7543406983837
22,30288,OWN,0.0,EDUCATION,F,5000,19.47,1,0.17,Y,3,0.17,604.8239806050871
24,30300,MORTGAGE,0.0,MEDICAL,A,5000,7.74,0,0.17,N,2,0.17,664.2848379632195
25,53000,RENT,10.0,DEBTCONSOLIDATION,A,13500,6.99,0,0.25,N,3,0.25,649.579294182021
24,57000,RENT,0.0,PERSONAL,A,13500,6.92,0,0.24,N,2,0.24,662.4623153800813
24,57772,RENT,6.0,VENTURE,C,13500,13.99,0,0.23,N,2,0.23,650.8421075855608
25,60000,RENT,9.0,DEBTCONSOLIDATION,A,13500,7.49,0,0.23,N,2,0.22,658.1771170911843
22,68000,RENT,6.0,DEBTCONSOLIDATION,B,13500,10.62,0,0.2,N,4,0.2,645.8883239374125
24,68000,RENT,3.0,EDUCATION,B,13500,12.21,0,0.2,N,2,0.2,672.4553924870536
26,71000,RENT,5.0,MEDICAL,B,13500,12.69,0,0.19,N,3,0.19,650.8375431088386
26,77508,RENT,10.0,VENTURE,C,13500,12.87,0,0.17,Y,2,0.17,668.5121470940347
25,30576,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.33,N,4,0.33,599.433768796808
26,100000,RENT,0.0,PERSONAL,A,13500,7.14,0,0.14,N,3,0.14,697.317969878385
26,185000,RENT,0.0,VENTURE,A,13500,5.99,0,0.07,N,3,0.07,728.7549151426672
23,35000,RENT,6.0,DEBTCONSOLIDATION,B,13475,10.65,1,0.39,N,3,0.38,555.8214017103686
23,30652,MORTGAGE,4.0,DEBTCONSOLIDATION,D,6000,14.54,1,0.2,Y,2,0.2,576.0913622138576
23,29000,RENT,1.0,VENTURE,C,13475,14.26,1,0.46,Y,4,0.46,558.4314492496612
23,29000,RENT,4.0,MEDICAL,D,13450,12.61,1,0.46,N,3,0.46,478.2567489485681
24,35000,RENT,8.0,MEDICAL,B,13400,0.0,1,0.38,N,3,0.38,563.5976570685109
26,38000,RENT,3.0,EDUCATION,B,13400,9.99,1,0.35,N,2,0.35,588.694334689574
25,30720,MORTGAGE,3.0,VENTURE,B,2000,11.12,0,0.07,N,2,0.07,696.8644762850515
22,50000,RENT,0.0,DEBTCONSOLIDATION,D,13350,14.59,1,0.27,N,2,0.27,542.1596961314378
24,33000,RENT,2.0,DEBTCONSOLIDATION,A,13300,7.66,1,0.4,N,4,0.4,557.8800667130763
24,39875,RENT,7.0,PERSONAL,D,13300,16.0,1,0.33,Y,4,0.33,504.4855481048545
23,54000,RENT,5.0,VENTURE,D,13275,17.58,0,0.25,Y,2,0.25,586.8590472274403
25,24000,RENT,3.0,VENTURE,B,13250,10.37,1,0.55,N,2,0.55,576.3748047037028
23,30873,MORTGAGE,8.0,EDUCATION,B,4200,10.99,0,0.14,N,4,0.14,681.0616874255752
22,30000,RENT,4.0,DEBTCONSOLIDATION,E,13250,16.4,1,0.44,Y,3,0.44,463.46585227055414
22,33300,RENT,0.0,DEBTCONSOLIDATION,B,13250,0.0,1,0.4,N,4,0.4,537.6264888305484
26,37500,RENT,6.0,DEBTCONSOLIDATION,C,13250,13.49,1,0.35,Y,3,0.35,550.2890564377769
23,38400,RENT,1.0,VENTURE,B,13250,10.99,1,0.35,N,4,0.35,590.9272471444391
26,40000,RENT,3.0,PERSONAL,B,13250,11.71,1,0.33,N,2,0.33,588.389987034755
25,40000,RENT,9.0,PERSONAL,D,13250,0.0,1,0.33,N,3,0.33,524.9728714270872
26,35000,RENT,5.0,VENTURE,C,13225,13.49,1,0.38,Y,3,0.38,579.0013132278265
22,40000,RENT,6.0,PERSONAL,D,13225,16.77,1,0.33,Y,2,0.33,511.6586818631516
23,30996,OWN,2.0,VENTURE,B,5000,11.86,0,0.16,N,2,0.16,698.576128754058
24,30996,OWN,0.0,EDUCATION,A,8000,7.51,0,0.26,N,3,0.26,689.5997023208938
22,31500,RENT,5.0,EDUCATION,B,13200,11.71,1,0.42,N,4,0.42,569.7683703090573
23,44248,RENT,0.0,EDUCATION,A,13200,0.0,0,0.3,N,2,0.3,663.4285718335404
25,46596,RENT,2.0,DEBTCONSOLIDATION,B,13200,12.53,0,0.28,N,4,0.28,617.7543283887055
24,60000,RENT,1.0,PERSONAL,A,13200,6.62,0,0.22,N,4,0.22,671.2677008574201
22,60000,RENT,0.0,PERSONAL,A,13200,8.49,0,0.22,N,3,0.22,669.9693607689525
26,31000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,7.9,1,0.48,N,4,0.48,595.6692251927565
26,54000,RENT,0.0,PERSONAL,D,13200,14.91,1,0.24,Y,2,0.24,568.9202585634889
22,62000,RENT,5.0,VENTURE,A,13200,0.0,0,0.21,N,4,0.21,691.017803709278
21,31000,MORTGAGE,5.0,PERSONAL,A,6000,7.51,0,0.19,N,4,0.19,690.156677487362
24,72000,RENT,3.0,HOMEIMPROVEMENT,A,13200,7.29,0,0.18,N,3,0.18,667.6488863032507
23,75000,RENT,3.0,VENTURE,A,13200,6.17,0,0.18,N,4,0.18,696.6046062206227
25,76000,RENT,4.0,EDUCATION,C,13200,12.23,0,0.17,N,4,0.17,659.9968269716774
25,31000,OWN,8.0,PERSONAL,A,12000,0.0,0,0.39,N,3,0.39,628.427924926395
21,31000,MORTGAGE,5.0,EDUCATION,A,7500,5.42,0,0.24,N,4,0.24,686.056000450225
26,80952,RENT,6.0,EDUCATION,D,13200,16.77,0,0.16,N,4,0.16,614.9052958887464
24,71040,RENT,1.0,VENTURE,A,13100,7.49,0,0.18,N,2,0.18,692.0803963820536
24,31000,MORTGAGE,8.0,EDUCATION,A,5000,5.42,0,0.16,N,2,0.16,701.2305827553214
25,31000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5200,5.42,0,0.17,N,4,0.17,665.0077690193991
25,31000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.66,0,0.19,N,2,0.19,676.6998070101495
24,135000,RENT,8.0,PERSONAL,A,13050,0.0,0,0.1,N,3,0.1,714.6023473458878
21,24000,RENT,2.0,VENTURE,D,13000,15.7,1,0.54,Y,3,0.54,495.6177766374878
24,31000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,5.42,0,0.26,N,4,0.26,659.8753643422208
21,24000,RENT,5.0,DEBTCONSOLIDATION,C,13000,12.87,1,0.54,N,2,0.54,530.424086294085
24,31000,MORTGAGE,8.0,PERSONAL,D,9000,14.84,1,0.29,Y,4,0.29,579.7556797511131
25,31000,MORTGAGE,4.0,VENTURE,B,10000,10.38,0,0.32,N,4,0.32,614.11060680086
26,28000,RENT,10.0,MEDICAL,D,13000,16.29,1,0.46,Y,3,0.46,471.73933471471275
25,28000,RENT,10.0,PERSONAL,A,13000,7.9,1,0.46,N,3,0.46,582.5451117193934
26,28800,RENT,0.0,HOMEIMPROVEMENT,D,13000,14.46,1,0.45,N,2,0.45,468.0400174828985
25,31000,MORTGAGE,2.0,PERSONAL,B,12250,11.36,1,0.4,N,3,0.4,589.5582656488655
22,30000,RENT,2.0,VENTURE,C,13000,13.11,1,0.43,Y,3,0.43,561.3768984462429
21,31200,RENT,0.0,EDUCATION,C,13000,13.11,1,0.42,Y,2,0.42,552.4545079742995
26,33800,RENT,4.0,EDUCATION,C,13000,13.57,1,0.38,N,4,0.38,557.9745982454308
26,34000,RENT,2.0,MEDICAL,B,13000,9.63,1,0.38,N,2,0.38,545.2651092955927
25,35000,RENT,5.0,MEDICAL,C,13000,13.22,1,0.37,N,2,0.37,555.3288340593945
24,36000,RENT,8.0,EDUCATION,D,13000,17.27,1,0.36,N,4,0.36,513.6329485870089
22,31000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5000,13.79,0,0.16,N,4,0.16,633.3020213442259
24,36000,RENT,7.0,DEBTCONSOLIDATION,A,13000,7.29,1,0.36,N,3,0.36,580.7746189789561
26,31000,MORTGAGE,5.0,EDUCATION,B,4000,10.33,0,0.13,N,2,0.13,685.616306888653
22,31000,MORTGAGE,0.0,MEDICAL,C,3000,12.54,0,0.1,N,3,0.1,644.3520621366736
23,30000,RENT,4.0,DEBTCONSOLIDATION,C,13000,13.57,1,0.43,Y,2,0.43,529.9610084001324
22,36000,RENT,6.0,DEBTCONSOLIDATION,B,13000,11.14,1,0.36,N,4,0.36,561.1438227382282
23,31000,MORTGAGE,6.0,EDUCATION,B,18500,0.0,0,0.6,N,4,0.6,596.6715658005924
24,37000,RENT,3.0,EDUCATION,B,13000,10.25,1,0.35,N,4,0.35,588.6420511460107
23,31164,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,6.62,0,0.14,N,2,0.14,670.8011518439295
23,38000,RENT,4.0,EDUCATION,D,13000,0.0,1,0.34,N,4,0.34,522.6240092157145
23,38400,RENT,5.0,EDUCATION,B,13000,11.71,1,0.34,N,3,0.34,589.5810569091859
25,38400,RENT,0.0,DEBTCONSOLIDATION,B,13000,10.74,1,0.34,N,3,0.34,555.9489724375312
26,31200,MORTGAGE,6.0,PERSONAL,A,9250,7.9,0,0.3,N,2,0.3,671.8535692555477
22,39000,RENT,5.0,DEBTCONSOLIDATION,B,13000,11.83,1,0.33,N,4,0.33,560.8837162866278
25,40000,RENT,9.0,PERSONAL,B,13000,10.99,1,0.33,N,3,0.32,590.9909133573833
24,40000,RENT,5.0,DEBTCONSOLIDATION,C,13000,14.26,1,0.33,N,3,0.32,556.3698795226993
25,31200,MORTGAGE,9.0,HOMEIMPROVEMENT,D,2400,17.58,1,0.08,Y,4,0.08,586.4373088534621
21,40800,RENT,3.0,MEDICAL,C,13000,13.57,1,0.32,Y,2,0.32,561.3028556029158
22,31200,MORTGAGE,3.0,VENTURE,B,3200,10.99,0,0.1,N,2,0.1,689.6660970090128
26,36000,RENT,6.0,DEBTCONSOLIDATION,A,13000,5.99,1,0.36,N,4,0.36,580.8269025225195
21,42000,RENT,5.0,EDUCATION,D,13000,15.31,1,0.31,N,3,0.31,519.6120911454905
22,43000,RENT,6.0,EDUCATION,C,13000,12.87,0,0.3,Y,4,0.3,638.085576049495
22,37200,RENT,0.0,VENTURE,E,13000,16.0,1,0.35,N,2,0.35,512.5814442818473
23,44000,RENT,1.0,EDUCATION,C,13000,13.47,0,0.3,N,2,0.3,633.0982883169734
23,44100,RENT,8.0,MEDICAL,A,13000,8.9,0,0.29,N,4,0.29,647.3294593188532
24,39000,RENT,0.0,EDUCATION,B,13000,10.75,1,0.33,N,4,0.33,583.910278739266
23,31200,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7550,9.99,0,0.24,N,4,0.24,639.9359665494087
24,46000,RENT,8.0,PERSONAL,B,13000,10.99,0,0.28,N,3,0.28,643.7052764526327
25,31200,MORTGAGE,3.0,MEDICAL,A,11200,5.42,0,0.36,N,2,0.36,602.4745412866371
24,46540,RENT,5.0,VENTURE,D,13000,0.0,0,0.28,Y,2,0.28,591.2560584418574
25,31200,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,5.79,0,0.19,N,4,0.19,672.0788059886046
22,48000,RENT,1.0,MEDICAL,B,13000,9.99,0,0.27,N,2,0.27,621.136093024434
22,31200,MORTGAGE,0.0,MEDICAL,A,2000,7.29,0,0.06,N,3,0.06,680.6127805038369
26,48000,RENT,0.0,DEBTCONSOLIDATION,B,13000,11.26,0,0.27,N,3,0.27,616.6247871554642
23,49000,RENT,0.0,PERSONAL,A,13000,6.17,0,0.27,N,4,0.27,655.4751625512016
23,44000,RENT,7.0,DEBTCONSOLIDATION,D,13000,16.29,1,0.3,N,3,0.3,545.1011822598282
22,20640,RENT,0.0,EDUCATION,C,2500,12.68,0,0.12,N,3,0.12,610.3618408682843
26,31200,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8400,7.51,0,0.27,N,3,0.27,656.8162954422054
25,21600,RENT,4.0,EDUCATION,A,2500,5.99,0,0.12,N,3,0.12,645.6280210077997
22,21996,RENT,0.0,MEDICAL,B,2500,11.89,0,0.11,N,2,0.11,598.1361007721728
21,22000,RENT,4.0,DEBTCONSOLIDATION,A,2500,7.14,0,0.11,N,4,0.11,616.9306803852418
22,31200,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1050,7.51,1,0.03,N,4,0.03,679.9936114030274
23,22000,RENT,0.0,VENTURE,A,2500,7.51,0,0.11,N,2,0.11,647.7056544380528
24,22000,RENT,0.0,DEBTCONSOLIDATION,B,2500,9.76,0,0.11,N,2,0.11,594.0401803794156
21,22200,RENT,2.0,PERSONAL,D,2500,16.29,1,0.11,N,4,0.11,538.0228217393412
26,22406,RENT,5.0,PERSONAL,A,2500,6.76,1,0.11,N,4,0.11,638.9260074838
23,24000,RENT,0.0,EDUCATION,B,2500,11.71,0,0.1,N,2,0.1,647.775676346595
21,31200,MORTGAGE,2.0,EDUCATION,D,1000,14.59,0,0.03,N,2,0.03,614.3605773446067
24,24000,RENT,1.0,MEDICAL,B,2500,10.74,0,0.1,N,3,0.1,625.3741002298169
25,31200,MORTGAGE,0.0,EDUCATION,E,4750,0.0,1,0.15,N,2,0.15,607.9187696739432
24,31200,OWN,8.0,PERSONAL,B,10000,12.18,0,0.32,N,2,0.32,615.512634957608
22,31200,MORTGAGE,6.0,VENTURE,A,3500,7.74,0,0.11,N,2,0.11,710.5321567811689
22,24960,RENT,0.0,VENTURE,A,2500,7.51,0,0.1,N,2,0.1,673.0039162342746
24,31200,MORTGAGE,2.0,EDUCATION,C,6700,14.26,0,0.21,Y,2,0.21,653.10940786826
25,24996,RENT,8.0,VENTURE,C,2500,12.98,0,0.1,N,4,0.1,650.3269802916909
22,24996,RENT,0.0,MEDICAL,B,2500,10.99,1,0.1,N,3,0.1,624.4305033408183
23,25000,RENT,0.0,PERSONAL,A,2500,6.91,0,0.1,N,2,0.1,658.9771354357614
24,25000,RENT,5.0,MEDICAL,C,2500,13.48,0,0.1,Y,4,0.1,619.4543381183238
22,25000,RENT,0.0,DEBTCONSOLIDATION,B,2500,11.14,0,0.1,N,3,0.1,619.3384421756374
22,31215,OWN,0.0,EDUCATION,B,14000,9.91,0,0.45,N,3,0.45,609.6256621466702
26,31303,MORTGAGE,7.0,MEDICAL,A,12000,0.0,0,0.38,N,2,0.38,597.6674816962933
22,31356,MORTGAGE,6.0,DEBTCONSOLIDATION,D,11225,0.0,1,0.36,Y,2,0.36,512.9327541652079
25,26400,RENT,0.0,EDUCATION,B,2500,10.62,0,0.09,N,2,0.09,648.0357827981954
21,26940,RENT,1.0,EDUCATION,A,2500,5.42,0,0.09,N,4,0.09,666.4020729654525
26,27000,RENT,0.0,EDUCATION,C,2500,13.61,0,0.09,N,4,0.09,636.4449821769209
25,27024,RENT,7.0,EDUCATION,E,2500,16.69,0,0.09,N,2,0.09,576.5644614461228
25,31500,MORTGAGE,0.0,EDUCATION,A,8250,7.51,0,0.26,N,4,0.26,674.1785535722719
26,27200,RENT,4.0,DEBTCONSOLIDATION,C,2500,13.49,0,0.09,N,4,0.09,613.2154482819307
22,31500,MORTGAGE,2.0,VENTURE,A,14000,8.9,0,0.44,N,3,0.44,622.3851716194149
22,31500,OWN,0.0,VENTURE,A,8000,6.03,0,0.25,N,2,0.25,701.6374213853368
21,28200,RENT,2.0,DEBTCONSOLIDATION,D,2500,16.77,1,0.09,Y,2,0.09,544.0492208369901
24,28500,RENT,3.0,DEBTCONSOLIDATION,B,2500,11.36,0,0.09,N,4,0.09,624.5461424516047
24,29000,RENT,4.0,PERSONAL,B,2500,10.99,0,0.09,N,3,0.09,644.8141459226011
25,29000,RENT,2.0,VENTURE,C,2500,12.84,1,0.09,N,3,0.09,645.3150891053009
23,30000,RENT,7.0,MEDICAL,B,2500,9.88,0,0.08,N,2,0.08,631.0974222831617
22,31500,MORTGAGE,3.0,VENTURE,B,4500,9.88,0,0.14,N,2,0.14,684.7419555271583
24,31000,RENT,1.0,EDUCATION,D,2500,14.54,1,0.08,Y,3,0.08,573.5437669261199
26,31200,RENT,4.0,VENTURE,B,2500,10.37,0,0.08,N,3,0.08,659.6292445855009
21,31544,MORTGAGE,0.0,MEDICAL,A,2200,7.9,0,0.07,N,2,0.07,680.2580373043679
23,31577,OWN,6.0,EDUCATION,A,2500,6.92,0,0.08,N,4,0.08,718.3894993471531
21,32000,RENT,1.0,VENTURE,A,2500,7.4,0,0.08,N,3,0.08,673.2114788024501
25,33000,RENT,6.0,DEBTCONSOLIDATION,B,2500,10.59,0,0.08,N,2,0.08,626.0053611179809
23,33448,RENT,2.0,EDUCATION,C,2500,11.66,0,0.07,Y,2,0.07,646.3785543028544
23,33500,RENT,2.0,EDUCATION,E,2500,15.68,1,0.07,Y,4,0.07,579.2089064147639
21,34368,RENT,0.0,DEBTCONSOLIDATION,C,2500,12.87,0,0.07,Y,2,0.07,614.1577029660151
21,31776,MORTGAGE,5.0,VENTURE,A,6000,8.9,0,0.19,N,3,0.19,704.5647494072293
23,34800,RENT,7.0,EDUCATION,A,2500,6.39,0,0.07,N,2,0.07,679.323774294836
26,35000,RENT,2.0,MEDICAL,A,2500,8.9,0,0.07,N,3,0.07,665.3523664464244
23,35000,RENT,0.0,DEBTCONSOLIDATION,A,2500,7.51,0,0.07,N,2,0.07,658.4497803022034
24,29000,RENT,2.0,MEDICAL,D,2500,0.0,1,0.09,N,4,0.09,561.261480366291
22,30000,RENT,2.0,EDUCATION,A,2500,8.49,1,0.08,N,2,0.08,667.9527518327538
21,30000,RENT,3.0,DEBTCONSOLIDATION,A,2500,7.14,1,0.08,N,4,0.08,642.9649765022867
22,30000,RENT,0.0,EDUCATION,C,2500,13.16,1,0.08,Y,4,0.08,635.6566643125344
25,31920,MORTGAGE,8.0,MEDICAL,C,4500,0.0,0,0.14,Y,2,0.14,649.7101936482651
26,37000,RENT,2.0,VENTURE,A,2500,7.14,0,0.07,N,3,0.07,695.385760619445
26,37225,RENT,4.0,PERSONAL,C,2500,0.0,0,0.07,N,3,0.07,655.8647227112466
26,31992,OTHER,0.0,VENTURE,A,6500,0.0,0,0.2,N,4,0.2,667.8828441481254
25,32000,RENT,1.0,MEDICAL,E,2500,16.45,1,0.08,Y,2,0.08,547.9718942562239
25,38060,RENT,9.0,DEBTCONSOLIDATION,B,2500,12.53,0,0.07,N,2,0.07,645.7487343454934
23,39200,RENT,1.0,EDUCATION,A,2500,7.74,0,0.06,N,3,0.06,686.6186491721138
23,32000,MORTGAGE,7.0,EDUCATION,B,10000,11.71,0,0.31,N,2,0.31,608.2402067270376
24,40000,RENT,6.0,PERSONAL,C,2500,15.27,0,0.06,N,3,0.06,656.2391829516242
25,40000,RENT,3.0,MEDICAL,B,2500,9.99,0,0.06,N,3,0.06,657.2880200333443
23,40000,RENT,0.0,DEBTCONSOLIDATION,B,2500,0.0,0,0.06,N,2,0.06,648.9543894545648
25,32000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5600,7.9,0,0.17,N,3,0.18,669.2379489076612
22,34000,RENT,2.0,HOMEIMPROVEMENT,C,2500,13.57,1,0.07,Y,3,0.07,622.0856798223214
22,35500,RENT,6.0,MEDICAL,D,2500,15.62,1,0.07,N,2,0.07,572.4397238745836
24,36000,RENT,2.0,HOMEIMPROVEMENT,D,2500,16.77,1,0.07,N,3,0.07,570.0807892650118
21,42000,RENT,5.0,MEDICAL,B,2500,9.99,0,0.06,N,2,0.06,657.7510979272969
22,32000,MORTGAGE,0.0,EDUCATION,A,1700,7.9,0,0.05,N,4,0.05,705.4871898703476
23,42000,RENT,0.0,EDUCATION,B,2500,11.49,0,0.06,N,2,0.06,675.1653863115533
23,42000,RENT,4.0,EDUCATION,C,2500,13.61,0,0.06,N,4,0.06,668.5141810050604
22,42000,RENT,0.0,VENTURE,C,2500,13.92,0,0.06,Y,3,0.06,668.0797186638558
25,36228,RENT,4.0,MEDICAL,A,2500,7.66,1,0.07,N,2,0.07,668.2736138741288
21,32000,MORTGAGE,4.0,PERSONAL,B,2500,11.71,1,0.08,N,3,0.08,674.6431754380759
21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,0.0,0,0.06,N,2,0.06,648.2183551337416
26,43000,RENT,3.0,EDUCATION,C,2500,13.49,0,0.06,N,2,0.06,668.5664645486238
22,37000,RENT,2.0,HOMEIMPROVEMENT,D,2500,17.49,1,0.07,N,3,0.07,569.3447549441887
25,45000,RENT,5.0,MEDICAL,B,2500,12.69,0,0.06,N,4,0.06,657.5559723899789
21,32000,MORTGAGE,0.0,MEDICAL,A,8000,5.99,0,0.25,N,3,0.25,657.2558706921508
24,32000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.19,N,4,0.19,676.6998070101495
23,32000,MORTGAGE,4.0,EDUCATION,A,2000,5.99,0,0.06,N,2,0.06,708.9498323679586
22,45000,RENT,5.0,MEDICAL,C,2500,14.35,0,0.06,Y,2,0.06,644.3319523118245
26,46000,RENT,10.0,DEBTCONSOLIDATION,A,2500,8.49,0,0.05,N,4,0.05,675.5412719761795
26,46500,RENT,1.0,DEBTCONSOLIDATION,C,2500,14.72,0,0.05,Y,3,0.05,632.9201548518724
26,47004,RENT,9.0,MEDICAL,D,2500,15.65,0,0.05,Y,3,0.05,584.6911084473315
22,32000,MORTGAGE,3.0,EDUCATION,A,6000,8.49,0,0.19,N,2,0.19,696.556231355456
24,48000,RENT,4.0,EDUCATION,C,2500,13.35,0,0.05,N,4,0.05,670.8740884344861
22,49500,RENT,7.0,MEDICAL,C,2500,14.27,0,0.05,Y,2,0.05,646.6918597412501
26,32000,MORTGAGE,4.0,EDUCATION,A,4900,5.99,0,0.15,N,3,0.15,698.8897628842935
22,45630,RENT,0.0,EDUCATION,E,2500,18.64,1,0.05,N,2,0.05,599.6471598981633
23,51873,RENT,2.0,VENTURE,A,2500,0.0,0,0.05,N,3,0.05,706.6253578650387
22,32000,MORTGAGE,0.0,EDUCATION,A,11050,7.49,0,0.35,N,2,0.35,619.8759796956234
26,52000,RENT,6.0,DEBTCONSOLIDATION,C,2500,14.82,0,0.05,Y,2,0.05,639.6662821858285
24,46180,RENT,1.0,VENTURE,C,2500,13.98,1,0.05,Y,3,0.05,671.38322298228
25,54000,RENT,4.0,PERSONAL,C,2500,13.98,0,0.05,N,2,0.05,662.167422982124
23,54000,RENT,7.0,EDUCATION,D,2500,16.32,0,0.05,Y,2,0.05,607.336884121118
25,32000,MORTGAGE,3.0,PERSONAL,B,15000,11.11,0,0.47,N,4,0.47,588.8767243122018
22,54996,RENT,6.0,DEBTCONSOLIDATION,C,2500,14.35,0,0.05,Y,4,0.05,642.6226038566805
26,48996,RENT,8.0,DEBTCONSOLIDATION,D,2500,14.59,1,0.05,N,2,0.05,582.3016748154927
25,55000,RENT,4.0,PERSONAL,A,2500,7.88,0,0.05,N,2,0.05,694.4813305175012
22,55000,RENT,5.0,EDUCATION,B,2500,0.0,0,0.05,N,4,0.05,685.4932587670338
23,49000,RENT,1.0,DEBTCONSOLIDATION,F,2500,0.0,1,0.05,N,2,0.05,584.0136145287239
